PM2_5,PM10,SO2,NO2,CO,O3,Time
102.070000,94.750000,37.419998,33.060001,1.160000,30.930000,2014-01-12
159.550003,130.679993,52.990002,53.750000,1.770000,22.620001,2014-01-13
125.970001,116.099998,31.090000,32.310001,1.700000,28.459999,2014-01-14
112.440002,103.000000,25.750000,30.680000,1.320000,40.169998,2014-01-15
100.209999,100.690002,25.480000,29.860001,1.230000,37.660000,2014-01-16
189.190002,167.389999,45.730000,44.529999,1.440000,44.369999,2014-01-17
153.440002,157.139999,35.250000,47.009998,1.420000,42.990002,2014-01-18
125.010002,150.919998,34.910000,38.209999,1.390000,41.830002,2014-01-19
138.380005,156.089996,46.490002,43.299999,1.350000,36.290001,2014-01-20
61.759998,83.690002,22.620001,24.660000,0.900000,37.209999,2014-01-21
63.869999,89.550003,24.780001,28.629999,0.970000,39.099998,2014-01-22
71.110001,89.800003,28.799999,30.059999,0.970000,49.869999,2014-01-23
83.370003,108.339996,28.780001,38.970001,1.080000,67.620003,2014-01-24
173.110001,161.869995,55.830002,60.599998,1.650000,39.759998,2014-01-25
250.429993,227.190002,58.040001,62.880001,2.330000,20.790001,2014-01-26
240.740005,245.309998,38.320000,56.790001,2.200000,38.570000,2014-01-27
231.570007,179.300003,27.549999,36.889999,1.920000,37.689999,2014-01-28
212.550003,191.610001,29.480000,39.910000,1.970000,26.650000,2014-01-29
185.300003,194.080002,31.660000,34.770000,1.960000,40.049999,2014-01-30
187.699997,208.699997,39.639999,23.860001,1.410000,61.360001,2014-01-31
83.610001,88.720001,30.520000,26.290001,1.060000,64.489998,2014-02-01
105.910004,108.389999,20.629999,23.219999,1.270000,55.270000,2014-02-02
131.360001,113.279999,21.150000,24.850000,1.840000,35.410000,2014-02-03
56.070000,57.810001,18.219999,15.730000,1.570000,23.030001,2014-02-04
24.600000,18.389999,12.710000,12.940000,0.830000,25.660000,2014-02-05
17.430000,12.670000,16.940001,17.799999,0.930000,22.500000,2014-02-06
43.349998,40.689999,19.459999,16.139999,1.220000,20.750000,2014-02-07
46.410000,43.610001,15.000000,12.080000,1.010000,21.740000,2014-02-08
56.759998,52.509998,18.910000,14.720000,0.970000,40.549999,2014-02-09
87.919998,75.099998,28.410000,18.340000,1.280000,37.910000,2014-02-10
68.019997,61.980000,23.030001,13.490000,0.970000,47.810001,2014-02-11
79.830002,75.610001,17.340000,16.270000,1.100000,35.860001,2014-02-12
85.599998,78.419998,27.580000,19.510000,1.010000,43.080002,2014-02-13
89.550003,79.750000,16.219999,14.570000,1.080000,45.110001,2014-02-14
68.209999,74.580002,14.720000,15.430000,1.020000,36.450001,2014-02-15
66.449997,74.040001,12.820000,16.230000,0.970000,33.430000,2014-02-16
63.430000,56.630001,12.820000,19.709999,1.320000,25.969999,2014-02-17
34.270000,29.120001,17.430000,22.309999,1.550000,22.219999,2014-02-18
40.990002,48.310001,20.230000,15.670000,1.110000,41.799999,2014-02-19
46.040001,59.980000,19.700001,19.049999,1.270000,39.650002,2014-02-20
56.770000,85.940002,27.940001,30.730000,1.400000,36.790001,2014-02-21
79.639999,108.580002,29.840000,31.770000,1.420000,33.720001,2014-02-22
139.669998,131.160004,25.510000,35.869999,1.380000,23.830000,2014-02-23
66.010002,62.389999,13.830000,26.500000,1.380000,24.120001,2014-02-24
40.419998,35.950001,12.040000,17.389999,1.280000,21.809999,2014-02-25
68.320000,81.059998,18.410000,16.520000,1.250000,33.439999,2014-02-26
64.180000,73.870003,18.360001,24.440001,1.400000,21.639999,2014-02-27
14.060000,14.160000,14.070000,18.840000,1.230000,24.910000,2014-02-28
36.000000,40.320000,17.209999,22.379999,1.160000,10.680000,2014-03-01
51.200001,60.110001,17.459999,17.049999,1.140000,18.150000,2014-03-02
43.290001,54.939999,14.560000,18.010000,1.080000,23.240000,2014-03-03
83.839996,89.820000,21.010000,20.830000,1.270000,24.920000,2014-03-04
95.690002,110.349998,25.900000,20.490000,1.580000,27.990000,2014-03-05
44.790001,55.439999,14.950000,17.270000,0.900000,38.509998,2014-03-06
23.450001,30.010000,10.160000,10.750000,0.540000,38.869999,2014-03-07
31.320000,40.119999,15.350000,13.180000,0.640000,36.820000,2014-03-08
45.009998,61.080002,22.129999,17.879999,0.990000,41.380001,2014-03-09
65.610001,83.599998,32.189999,21.049999,0.980000,37.360001,2014-03-10
56.930000,71.040001,21.950001,22.690001,0.960000,24.459999,2014-03-11
45.380001,62.610001,18.129999,24.330000,0.950000,17.709999,2014-03-12
89.910004,141.630005,26.440001,24.180000,0.870000,26.490000,2014-03-13
82.820000,109.169998,37.930000,31.379999,0.980000,32.770000,2014-03-14
77.930000,97.349998,33.599998,26.870001,1.110000,33.459999,2014-03-15
49.910000,68.750000,25.299999,20.889999,0.930000,37.580002,2014-03-16
41.009998,59.110001,27.629999,23.030001,1.140000,42.959999,2014-03-17
45.270000,61.070000,21.139999,23.510000,0.970000,48.419998,2014-03-18
94.839996,133.830002,20.120001,25.820000,1.150000,30.040001,2014-03-19
60.709999,94.000000,17.740000,17.950001,0.760000,43.520000,2014-03-20
43.560001,60.450001,18.780001,15.740000,0.610000,52.209999,2014-03-21
60.849998,83.889999,29.219999,24.040001,0.840000,52.270000,2014-03-22
99.989998,113.449997,30.010000,33.869999,1.240000,28.990000,2014-03-23
77.900002,91.779999,25.820000,35.060001,1.400000,25.719999,2014-03-24
70.809998,85.470001,21.059999,36.369999,1.330000,40.270000,2014-03-25
59.930000,75.849998,23.400000,25.700001,0.990000,44.330002,2014-03-26
42.380001,52.340000,17.120001,21.030001,0.910000,37.570000,2014-03-27
35.110001,45.849998,17.379999,25.940001,0.860000,37.580002,2014-03-28
37.400002,59.730000,17.430000,15.240000,0.640000,71.169998,2014-03-29
65.959999,81.470001,19.230000,20.480000,0.840000,52.790001,2014-03-30
54.669998,64.150002,16.709999,15.650000,0.770000,68.599998,2014-03-31
66.980003,87.800003,23.420000,24.750000,0.850000,57.380001,2014-04-01
89.070000,120.489998,41.320000,45.570000,1.230000,34.020000,2014-04-02
89.400002,106.610001,26.760000,31.780001,1.080000,59.759998,2014-04-03
77.510002,101.349998,23.209999,24.340000,0.800000,85.809998,2014-04-04
80.349998,102.989998,18.209999,19.740000,0.850000,73.139999,2014-04-05
63.590000,72.129997,12.000000,17.240000,0.760000,61.240002,2014-04-06
59.810001,68.370003,15.420000,19.400000,0.750000,47.650002,2014-04-07
62.110001,81.400002,20.090000,23.469999,1.150000,46.099998,2014-04-08
69.519997,93.370003,24.590000,24.059999,1.400000,55.020000,2014-04-09
59.750000,78.360001,26.150000,20.000000,0.920000,56.509998,2014-04-10
54.430000,73.300003,18.430000,23.400000,1.020000,44.119999,2014-04-11
32.910000,35.470001,10.510000,17.290001,0.950000,23.879999,2014-04-12
57.160000,70.769997,15.850000,12.440000,0.790000,56.529999,2014-04-13
42.369999,60.509998,15.110000,16.639999,0.760000,57.520000,2014-04-14
52.080002,72.169998,23.559999,19.879999,0.930000,61.630001,2014-04-15
72.129997,82.410004,18.850000,24.629999,0.770000,33.049999,2014-04-16
38.270000,49.650002,13.900000,11.810000,0.840000,39.970001,2014-04-17
57.150002,86.139999,20.650000,24.500000,0.860000,55.330002,2014-04-18
27.910000,33.020000,12.770000,10.960000,0.610000,45.060001,2014-04-19
36.770000,50.889999,13.590000,11.220000,0.560000,46.150002,2014-04-20
32.130001,43.590000,11.460000,15.620000,0.770000,31.920000,2014-04-21
38.980000,57.840000,14.430000,15.070000,0.720000,47.730000,2014-04-22
40.840000,56.720001,11.390000,17.740000,0.770000,32.250000,2014-04-23
30.670000,39.250000,9.590000,15.680000,0.780000,39.090000,2014-04-24
23.530001,32.450001,10.890000,17.730000,0.810000,30.690001,2014-04-25
28.180000,39.630001,14.470000,19.370001,0.850000,32.990002,2014-04-26
38.959999,75.930000,16.740000,14.080000,0.640000,57.450001,2014-04-27
48.200001,102.169998,21.480000,24.920000,0.700000,58.750000,2014-04-28
59.950001,91.769997,20.170000,26.840000,0.700000,40.419998,2014-04-29
74.910004,111.830002,25.219999,39.150002,1.040000,37.810001,2014-04-30
51.590000,79.699997,20.660000,19.840000,0.710000,64.290001,2014-05-01
59.770000,131.899994,23.990000,16.750000,0.610000,72.239998,2014-05-02
63.230000,133.600006,23.500000,19.570000,0.600000,54.360001,2014-05-03
40.869999,59.240002,14.260000,15.060000,0.720000,53.070000,2014-05-04
50.549999,81.279999,13.360000,12.530000,0.710000,55.099998,2014-05-05
53.070000,85.160004,19.299999,17.760000,0.730000,66.870003,2014-05-06
65.660004,92.080002,26.350000,21.400000,0.860000,62.380001,2014-05-07
45.189999,68.180000,18.420000,16.030001,0.720000,45.439999,2014-05-08
22.670000,33.630001,9.150000,10.380000,0.650000,45.139999,2014-05-09
21.170000,28.120001,13.270000,15.550000,0.730000,28.580000,2014-05-10
18.080000,30.430000,15.020000,11.520000,0.760000,60.790001,2014-05-11
38.310001,57.570000,19.950001,14.860000,0.820000,73.589996,2014-05-12
53.299999,81.699997,23.590000,16.139999,0.930000,64.389999,2014-05-13
71.120003,86.949997,14.440000,10.220000,0.870000,57.299999,2014-05-14
42.270000,78.550003,27.049999,15.170000,0.730000,61.599998,2014-05-15
62.139999,101.900002,23.719999,17.360001,0.970000,47.130001,2014-05-16
76.470001,89.120003,13.630000,11.680000,0.900000,52.959999,2014-05-17
92.099998,118.900002,16.430000,12.300000,0.940000,41.380001,2014-05-18
96.940002,135.809998,19.370001,17.139999,1.150000,42.509998,2014-05-19
92.720001,147.910004,23.000000,13.300000,1.250000,67.169998,2014-05-20
68.139999,99.779999,13.410000,13.580000,1.060000,45.439999,2014-05-21
42.790001,54.910000,9.760000,8.970000,0.670000,51.209999,2014-05-22
35.119999,51.959999,11.520000,10.630000,0.740000,52.490002,2014-05-23
34.580002,51.240002,14.800000,14.860000,0.770000,41.889999,2014-05-24
40.549999,53.669998,13.850000,16.580000,0.880000,41.730000,2014-05-25
89.879997,276.239990,37.240002,22.840000,0.750000,50.799999,2014-05-26
75.940002,152.440002,20.320000,18.600000,0.660000,69.320000,2014-05-27
78.540001,149.899994,18.490000,16.590000,0.760000,62.400002,2014-05-28
68.339996,103.160004,13.630000,13.400000,0.870000,54.279999,2014-05-29
54.139999,74.599998,11.050000,11.410000,0.890000,43.669998,2014-05-30
40.529999,58.189999,10.800000,13.300000,0.890000,45.779999,2014-05-31
35.430000,45.910000,13.850000,18.790001,0.780000,43.169998,2014-06-01
47.369999,62.270000,15.770000,13.490000,0.860000,69.550003,2014-06-02
54.169998,73.290001,14.370000,10.340000,0.770000,86.050003,2014-06-03
61.230000,82.620003,15.720000,13.920000,0.900000,68.480003,2014-06-04
69.660004,90.199997,11.640000,13.090000,0.960000,63.299999,2014-06-05
73.879997,106.239998,15.070000,11.190000,0.870000,66.320000,2014-06-06
80.190002,109.239998,19.120001,11.020000,0.750000,89.150002,2014-06-07
91.739998,137.699997,23.559999,16.219999,1.050000,85.879997,2014-06-08
99.959999,137.139999,18.080000,12.570000,1.110000,67.760002,2014-06-09
60.470001,78.669998,11.090000,10.980000,0.790000,72.379997,2014-06-10
69.959999,101.250000,15.750000,12.560000,0.920000,75.739998,2014-06-11
73.629997,111.199997,12.830000,15.560000,0.970000,93.410004,2014-06-12
141.979996,175.089996,16.670000,13.670000,1.330000,110.080002,2014-06-13
80.959999,111.260002,18.389999,13.770000,0.910000,99.889999,2014-06-14
99.919998,115.459999,14.410000,12.690000,0.930000,101.279999,2014-06-15
80.400002,91.970001,15.400000,12.400000,1.070000,78.239998,2014-06-16
52.810001,72.639999,15.750000,12.360000,0.940000,56.110001,2014-06-17
33.439999,58.439999,17.080000,9.280000,0.930000,61.000000,2014-06-18
34.750000,52.599998,16.860001,11.270000,0.890000,46.330002,2014-06-19
15.270000,26.280001,8.660000,8.190000,0.660000,46.630001,2014-06-20
50.290001,58.209999,12.510000,15.380000,0.900000,58.709999,2014-06-21
57.630001,79.180000,14.480000,12.080000,0.790000,65.820000,2014-06-22
47.720001,65.269997,10.760000,13.470000,0.750000,56.840000,2014-06-23
18.420000,25.240000,6.460000,7.040000,0.470000,69.919998,2014-06-24
27.870001,48.880001,11.280000,13.070000,0.650000,56.770000,2014-06-25
34.000000,40.340000,12.630000,15.090000,0.780000,38.230000,2014-06-26
34.970001,56.200001,16.870001,14.140000,0.880000,42.470001,2014-06-27
42.230000,65.400002,14.470000,13.280000,0.820000,50.450001,2014-06-28
25.520000,48.080002,11.660000,8.720000,0.740000,56.950001,2014-06-29
57.270000,87.820000,14.010000,10.710000,0.900000,65.150002,2014-06-30
58.270000,88.430000,14.480000,12.220000,0.970000,65.410004,2014-07-01
43.740002,71.570000,11.470000,20.160000,0.860000,45.009998,2014-07-02
23.940001,45.919998,8.980000,11.570000,0.700000,42.410000,2014-07-03
23.530001,36.910000,8.390000,16.190001,0.760000,47.209999,2014-07-04
28.549999,48.840000,13.050000,8.780000,0.710000,57.730000,2014-07-05
34.110001,55.240002,12.220000,10.080000,0.710000,62.820000,2014-07-06
41.310001,64.209999,11.510000,11.760000,0.730000,75.180000,2014-07-07
48.700001,77.800003,11.000000,13.660000,0.650000,77.820000,2014-07-08
64.440002,94.790001,11.850000,14.440000,0.760000,87.169998,2014-07-09
61.869999,94.610001,11.790000,10.860000,0.720000,72.779999,2014-07-10
51.040001,80.820000,14.900000,17.190001,0.780000,62.770000,2014-07-11
35.380001,51.980000,14.820000,14.390000,0.700000,45.110001,2014-07-12
25.450001,41.189999,14.670000,11.620000,0.570000,56.639999,2014-07-13
21.930000,46.150002,14.970000,11.360000,0.680000,50.580002,2014-07-14
18.250000,36.799999,8.430000,16.719999,0.610000,33.840000,2014-07-15
21.719999,42.860001,8.890000,22.780001,0.800000,25.180000,2014-07-16
30.790001,49.230000,11.150000,14.040000,0.600000,63.450001,2014-07-17
29.160000,43.509998,10.130000,13.460000,0.590000,50.310001,2014-07-18
14.420000,21.469999,7.760000,8.570000,0.420000,52.049999,2014-07-19
28.320000,39.970001,10.480000,13.090000,0.580000,53.650002,2014-07-20
35.029999,54.689999,9.710000,11.760000,0.560000,60.459999,2014-07-21
47.330002,62.700001,10.270000,11.270000,0.670000,79.559998,2014-07-22
48.770000,69.940002,9.730000,9.410000,0.640000,75.559998,2014-07-23
66.809998,98.459999,17.680000,12.290000,0.910000,97.650002,2014-07-24
70.959999,97.070000,21.299999,14.300000,0.760000,77.820000,2014-07-25
57.220001,80.209999,17.820000,12.510000,0.750000,77.370003,2014-07-26
38.500000,57.759998,8.690000,10.110000,0.740000,72.680000,2014-07-27
41.820000,66.709999,13.870000,10.870000,0.700000,66.250000,2014-07-28
26.799999,45.959999,11.080000,11.810000,0.560000,66.449997,2014-07-29
32.340000,54.389999,13.670000,16.129999,0.580000,79.599998,2014-07-30
41.720001,63.910000,11.380000,12.910000,0.630000,76.709999,2014-07-31
33.549999,56.070000,14.040000,8.520000,0.610000,81.300003,2014-08-01
34.849998,54.720001,15.570000,10.090000,0.550000,79.610001,2014-08-02
26.770000,44.950001,9.500000,7.940000,0.470000,60.869999,2014-08-03
31.330000,53.250000,10.050000,8.860000,0.600000,57.490002,2014-08-04
47.860001,68.239998,10.870000,9.280000,0.700000,69.989998,2014-08-05
42.180000,63.340000,13.330000,8.400000,0.690000,74.089996,2014-08-06
45.380001,58.200001,14.780000,10.030000,0.690000,76.709999,2014-08-07
59.189999,79.099998,13.330000,13.950000,0.900000,46.439999,2014-08-08
73.059998,111.570000,15.470000,15.260000,0.880000,46.930000,2014-08-09
75.260002,109.639999,15.660000,12.670000,0.950000,72.080002,2014-08-10
65.709999,83.589996,17.490000,12.940000,0.910000,45.900002,2014-08-11
19.160000,20.299999,12.560000,14.080000,0.720000,41.669998,2014-08-12
16.879999,25.000000,14.460000,13.700000,0.630000,48.720001,2014-08-13
33.740002,52.570000,13.060000,12.070000,0.740000,56.400002,2014-08-14
35.990002,48.730000,11.020000,15.350000,1.010000,48.959999,2014-08-15
24.950001,40.680000,17.379999,12.590000,0.970000,49.209999,2014-08-16
26.870001,48.740002,12.150000,15.790000,0.960000,33.810001,2014-08-17
20.500000,24.629999,8.320000,7.960000,0.630000,56.480000,2014-08-18
15.250000,23.740000,7.480000,8.310000,0.490000,61.450001,2014-08-19
39.150002,64.940002,12.860000,12.440000,0.740000,70.230003,2014-08-20
56.549999,88.160004,15.360000,15.810000,0.950000,71.309998,2014-08-21
47.009998,71.330002,16.959999,15.620000,0.810000,55.930000,2014-08-22
38.880001,60.509998,18.290001,18.129999,0.780000,49.299999,2014-08-23
28.809999,42.389999,15.830000,14.170000,0.720000,47.070000,2014-08-24
28.700001,48.590000,13.530000,10.440000,0.700000,62.220001,2014-08-25
42.110001,59.790001,12.760000,11.440000,0.790000,59.049999,2014-08-26
39.630001,64.290001,14.380000,11.550000,0.900000,61.490002,2014-08-27
53.459999,81.480003,17.129999,11.580000,0.840000,86.220001,2014-08-28
51.529999,68.889999,14.440000,10.640000,0.690000,68.809998,2014-08-29
31.160000,47.000000,16.570000,10.580000,0.840000,54.529999,2014-08-30
35.750000,56.430000,22.480000,15.320000,0.860000,58.410000,2014-08-31
44.669998,71.599998,15.270000,10.280000,0.790000,50.830002,2014-09-01
52.500000,78.959999,16.590000,20.270000,0.820000,55.189999,2014-09-02
29.990000,44.230000,17.139999,11.050000,0.740000,53.070000,2014-09-03
35.779999,59.119999,15.690000,14.460000,0.890000,61.599998,2014-09-04
33.689999,48.610001,15.520000,13.410000,0.760000,61.549999,2014-09-05
39.220001,57.480000,16.200001,11.710000,0.830000,70.889999,2014-09-06
54.310001,78.690002,20.040001,15.310000,0.900000,65.260002,2014-09-07
52.230000,73.139999,20.440001,10.310000,0.870000,65.419998,2014-09-08
54.709999,77.300003,19.740000,13.190000,0.860000,61.599998,2014-09-09
37.849998,50.570000,15.970000,14.110000,0.690000,55.740002,2014-09-10
38.730000,59.759998,18.260000,14.010000,0.890000,54.169998,2014-09-11
51.419998,69.190002,20.650000,16.030001,0.880000,62.150002,2014-09-12
38.689999,52.889999,13.160000,16.719999,0.850000,25.840000,2014-09-13
43.389999,67.459999,17.900000,13.130000,0.910000,28.410000,2014-09-14
40.810001,59.430000,16.700001,11.140000,0.970000,27.170000,2014-09-15
31.889999,46.529999,11.530000,9.520000,0.680000,34.790001,2014-09-16
37.610001,55.160000,10.540000,13.970000,0.690000,33.889999,2014-09-17
22.320000,29.900000,14.280000,16.490000,1.090000,21.530001,2014-09-18
15.290000,26.480000,14.920000,15.070000,1.090000,22.840000,2014-09-19
26.240000,41.459999,13.040000,12.570000,0.740000,49.880001,2014-09-20
31.299999,48.389999,14.520000,15.320000,0.700000,73.080002,2014-09-21
30.719999,43.660000,13.230000,12.100000,0.540000,90.879997,2014-09-22
41.099998,59.360001,14.570000,16.120001,0.640000,70.669998,2014-09-23
39.860001,65.330002,22.850000,22.030001,0.730000,61.040001,2014-09-24
69.919998,102.190002,25.450001,23.000000,0.920000,65.800003,2014-09-25
76.440002,107.860001,19.020000,26.629999,0.940000,61.810001,2014-09-26
66.379997,97.949997,20.650000,24.660000,0.930000,59.740002,2014-09-27
74.080002,105.349998,21.450001,32.380001,1.000000,56.970001,2014-09-28
52.490002,65.790001,16.180000,18.209999,0.890000,40.900002,2014-09-29
46.139999,67.230003,14.990000,14.420000,0.910000,45.099998,2014-09-30
36.630001,49.520000,12.080000,10.400000,0.720000,48.669998,2014-10-01
48.029999,60.619999,15.440000,11.670000,0.810000,54.570000,2014-10-02
43.340000,71.449997,17.799999,17.110001,0.840000,56.610001,2014-10-03
43.470001,73.839996,17.379999,14.080000,0.710000,73.739998,2014-10-04
65.519997,103.629997,18.920000,16.530001,0.780000,81.620003,2014-10-05
76.099998,119.430000,18.320000,18.650000,0.860000,81.620003,2014-10-06
54.700001,85.860001,18.719999,18.190001,0.720000,81.910004,2014-10-07
61.369999,88.629997,18.500000,17.860001,0.770000,82.709999,2014-10-08
61.450001,83.260002,15.350000,18.900000,0.780000,81.410004,2014-10-09
63.180000,86.489998,18.030001,19.980000,0.750000,85.279999,2014-10-10
69.309998,89.720001,20.320000,16.440001,0.670000,93.300003,2014-10-11
116.089996,149.490005,20.020000,19.030001,0.720000,96.300003,2014-10-12
96.320000,155.139999,25.860001,26.450001,0.830000,66.570000,2014-10-13
79.360001,108.589996,25.559999,25.600000,0.840000,69.820000,2014-10-14
84.309998,110.519997,23.660000,24.760000,0.970000,77.239998,2014-10-15
82.879997,112.750000,31.430000,22.120001,0.910000,93.190002,2014-10-16
133.639999,155.000000,22.370001,25.180000,1.020000,86.209999,2014-10-17
131.029999,159.399994,25.879999,29.879999,1.090000,82.160004,2014-10-18
98.269997,136.839996,32.500000,31.570000,1.230000,75.419998,2014-10-19
86.699997,115.370003,27.620001,35.139999,1.120000,64.029999,2014-10-20
68.889999,71.570000,16.160000,18.660000,1.140000,49.650002,2014-10-21
41.820000,53.830002,18.879999,16.410000,0.790000,57.220001,2014-10-22
47.970001,68.180000,18.600000,24.030001,0.790000,59.759998,2014-10-23
56.849998,83.430000,22.260000,29.600000,0.910000,66.750000,2014-10-24
65.260002,96.459999,24.889999,33.450001,0.930000,59.660000,2014-10-25
72.660004,102.949997,26.100000,30.559999,1.000000,68.800003,2014-10-26
114.370003,143.809998,22.340000,20.830000,1.060000,75.889999,2014-10-27
105.690002,129.740005,22.760000,23.480000,0.960000,62.680000,2014-10-28
44.860001,49.689999,19.110001,17.670000,0.710000,31.500000,2014-10-29
20.830000,22.690001,12.460000,18.650000,1.020000,11.230000,2014-10-30
30.530001,40.340000,15.550000,20.830000,1.030000,15.820000,2014-10-31
63.240002,73.550003,16.530001,24.750000,1.120000,32.480000,2014-11-01
30.930000,42.299999,16.870001,14.070000,0.520000,48.680000,2014-11-02
25.260000,55.150002,19.420000,18.180000,0.530000,51.299999,2014-11-03
39.799999,73.419998,27.650000,27.459999,0.710000,55.029999,2014-11-04
59.790001,80.959999,23.930000,29.879999,0.840000,33.830002,2014-11-05
52.509998,67.180000,17.980000,18.450001,0.750000,41.410000,2014-11-06
46.180000,57.980000,15.340000,16.219999,0.840000,42.040001,2014-11-07
51.680000,59.200001,16.740000,13.450000,0.860000,45.500000,2014-11-08
41.130001,51.570000,16.969999,18.379999,0.780000,32.310001,2014-11-09
46.590000,54.759998,20.350000,18.660000,0.780000,26.820000,2014-11-10
57.389999,68.059998,22.080000,21.540001,0.920000,28.530001,2014-11-11
51.259998,76.320000,26.139999,28.530001,0.960000,31.309999,2014-11-12
35.799999,62.709999,23.350000,26.209999,0.690000,46.200001,2014-11-13
48.980000,82.260002,25.700001,29.430000,0.860000,50.950001,2014-11-14
79.360001,102.010002,28.150000,37.470001,0.830000,36.009998,2014-11-15
119.430000,127.559998,30.020000,42.799999,1.080000,29.230000,2014-11-16
75.379997,102.699997,28.410000,30.240000,0.890000,46.720001,2014-11-17
61.880001,89.870003,25.740000,27.040001,0.880000,44.980000,2014-11-18
72.550003,102.029999,24.389999,45.029999,0.980000,30.330000,2014-11-19
79.150002,115.550003,36.820000,39.099998,1.100000,42.860001,2014-11-20
112.230003,147.250000,35.009998,53.480000,1.220000,33.759998,2014-11-21
131.419998,151.690002,35.480000,37.799999,1.210000,47.169998,2014-11-22
178.270004,164.589996,26.320000,37.750000,1.680000,22.010000,2014-11-23
41.730000,27.820000,16.440001,26.459999,1.520000,14.510000,2014-11-24
48.689999,65.459999,19.450001,21.980000,1.250000,22.330000,2014-11-25
54.970001,75.230003,22.549999,24.570000,1.200000,22.260000,2014-11-26
42.650002,61.980000,30.000000,33.720001,1.200000,17.170000,2014-11-27
33.130001,37.009998,19.510000,27.440001,1.180000,19.450001,2014-11-28
40.009998,46.830002,24.110001,31.219999,1.520000,9.820000,2014-11-29
28.690001,33.029999,20.670000,24.969999,1.450000,18.530001,2014-11-30
38.779999,74.559998,26.510000,21.930000,0.950000,35.900002,2014-12-01
50.259998,93.970001,24.400000,25.260000,0.750000,33.590000,2014-12-02
51.720001,67.370003,22.820000,27.750000,0.750000,28.400000,2014-12-03
36.939999,57.049999,23.600000,20.410000,0.730000,35.400002,2014-12-04
44.480000,70.570000,27.840000,27.549999,0.830000,37.590000,2014-12-05
41.099998,63.200001,28.709999,31.700001,0.800000,33.900002,2014-12-06
74.870003,101.849998,33.419998,44.470001,0.960000,29.930000,2014-12-07
56.410000,87.550003,31.629999,42.599998,1.000000,35.139999,2014-12-08
64.860001,82.300003,25.760000,30.420000,0.950000,34.669998,2014-12-09
69.190002,64.470001,21.410000,24.110001,0.930000,24.820000,2014-12-10
49.970001,77.660004,30.000000,27.780001,0.980000,19.340000,2014-12-11
52.049999,98.279999,39.029999,35.889999,1.050000,25.430000,2014-12-12
52.139999,72.480003,25.440001,31.459999,1.040000,33.880001,2014-12-13
50.570000,69.480003,33.619999,38.660000,1.030000,32.160000,2014-12-14
69.820000,91.050003,36.570000,46.419998,1.090000,26.200001,2014-12-15
28.389999,55.439999,19.750000,18.030001,0.840000,43.270000,2014-12-16
33.930000,54.259998,24.370001,24.330000,1.020000,35.799999,2014-12-17
43.029999,58.110001,28.010000,30.809999,0.740000,32.980000,2014-12-18
50.799999,63.259998,27.150000,34.630001,0.760000,43.650002,2014-12-19
53.650002,64.800003,20.670000,25.200001,1.110000,40.400002,2014-12-20
66.669998,79.029999,29.480000,29.040001,1.110000,39.810001,2014-12-21
54.669998,70.699997,32.509998,30.299999,1.060000,36.270000,2014-12-22
68.320000,91.550003,54.160000,53.779999,1.170000,28.309999,2014-12-23
98.830002,108.050003,36.080002,37.330002,1.160000,41.020000,2014-12-24
123.400002,122.900002,42.040001,47.330002,1.210000,37.389999,2014-12-25
129.330002,131.940002,32.580002,42.349998,1.360000,25.490000,2014-12-26
96.629997,88.629997,26.780001,30.180000,1.080000,26.420000,2014-12-27
83.809998,79.720001,29.620001,28.070000,1.080000,37.980000,2014-12-28
72.269997,76.370003,29.780001,44.830002,1.110000,30.090000,2014-12-29
56.220001,72.129997,28.330000,45.720001,1.180000,30.070000,2014-12-30
80.349998,119.910004,32.549999,39.119999,1.180000,38.040001,2014-12-31
48.209999,86.790001,19.809999,24.049999,0.750000,41.500000,2015-01-01
62.040001,96.150002,26.620001,32.660000,0.860000,28.070000,2015-01-02
88.260002,131.119995,45.349998,54.930000,1.260000,25.200001,2015-01-03
93.660004,134.559998,48.980000,52.759998,1.490000,44.680000,2015-01-04
126.290001,158.139999,42.750000,69.190002,1.440000,25.309999,2015-01-05
160.300003,155.619995,39.119999,49.270000,2.080000,20.709999,2015-01-06
106.739998,112.029999,24.520000,33.160000,1.620000,35.130001,2015-01-07
99.150002,113.290001,22.410000,30.639999,1.370000,41.869999,2015-01-08
122.580002,138.410004,30.150000,44.139999,1.350000,39.150002,2015-01-09
121.220001,152.199997,35.560001,41.540001,1.510000,40.529999,2015-01-10
131.210007,155.850006,30.459999,40.639999,1.520000,41.389999,2015-01-11
96.449997,104.550003,21.170000,41.680000,1.110000,31.420000,2015-01-12
78.320000,88.610001,17.680000,26.350000,1.030000,30.570000,2015-01-13
92.500000,100.540001,23.469999,31.860001,1.100000,31.690001,2015-01-14
90.690002,110.690002,25.450001,32.910000,1.200000,35.689999,2015-01-15
140.830002,145.970001,25.480000,43.599998,1.190000,36.680000,2015-01-16
99.919998,121.360001,27.530001,38.150002,1.060000,47.459999,2015-01-17
107.029999,134.350006,30.340000,40.639999,1.140000,43.630001,2015-01-18
95.320000,128.380005,25.969999,33.759998,1.080000,41.900002,2015-01-19
91.860001,139.089996,42.310001,61.509998,1.230000,32.150002,2015-01-20
101.820000,140.809998,36.650002,51.240002,1.420000,36.180000,2015-01-21
69.459999,116.900002,33.349998,40.720001,0.990000,45.549999,2015-01-22
76.769997,120.059998,38.750000,47.430000,1.140000,48.389999,2015-01-23
